"","stratumid","clusterid","urban_cluster","psweight_1year","level1id","level2id","level3id","protected_at_birth_to_analyze","level3name","level2name","level1name"
"1674",1,7,1,1886.4827178347,1,2,1,1,"District 01","Upper Province","Harmonia"
"1675",10,281,0,690.520607702829,1,2,10,1,"District 10","Upper Province","Harmonia"
"1676",7,188,1,4043.22133365003,1,2,7,1,"District 07","Upper Province","Harmonia"
"1677",10,290,1,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"1678",2,47,1,942.455963965596,1,2,2,1,"District 02","Upper Province","Harmonia"
"1679",2,35,1,1056.27914801941,1,2,2,1,"District 02","Upper Province","Harmonia"
"1680",7,181,0,4666.70873556802,1,2,7,1,"District 07","Upper Province","Harmonia"
"1681",7,203,0,4380.15644478753,1,2,7,0,"District 07","Upper Province","Harmonia"
"1682",8,235,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
"1683",10,297,0,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"1684",1,11,0,1922.24542338607,1,2,1,1,"District 01","Upper Province","Harmonia"
"1685",7,194,1,4109.77641733151,1,2,7,1,"District 07","Upper Province","Harmonia"
"1686",1,11,0,1922.24542338607,1,2,1,1,"District 01","Upper Province","Harmonia"
"1687",7,188,1,4043.22133365003,1,2,7,1,"District 07","Upper Province","Harmonia"
"1688",1,28,1,1697.04512273833,1,2,1,0,"District 01","Upper Province","Harmonia"
"1689",1,6,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1690",10,292,0,687.690605212243,1,2,10,1,"District 10","Upper Province","Harmonia"
"1691",1,5,0,1904.19617058432,1,2,1,1,"District 01","Upper Province","Harmonia"
"1692",1,14,1,1682.9617607239,1,2,1,1,"District 01","Upper Province","Harmonia"
"1693",7,190,0,4026.91802182079,1,2,7,1,"District 07","Upper Province","Harmonia"
"1694",2,45,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1695",8,227,1,3301.21809474902,1,2,8,1,"District 08","Upper Province","Harmonia"
"1696",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1697",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1698",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"1699",2,44,1,1071.81266490205,1,2,2,1,"District 02","Upper Province","Harmonia"
"1700",8,236,1,3061.12950604,1,2,8,0,"District 08","Upper Province","Harmonia"
"1701",1,11,0,1922.24542338607,1,2,1,1,"District 01","Upper Province","Harmonia"
"1702",1,11,0,1922.24542338607,1,2,1,1,"District 01","Upper Province","Harmonia"
"1703",1,29,1,1869.09578034314,1,2,1,0,"District 01","Upper Province","Harmonia"
"1704",10,276,1,780.448872892034,1,2,10,0,"District 10","Upper Province","Harmonia"
"1705",2,44,1,1071.81266490205,1,2,2,1,"District 02","Upper Province","Harmonia"
"1706",7,204,1,4249.68369962365,1,2,7,0,"District 07","Upper Province","Harmonia"
"1707",8,229,1,3047.27824130679,1,2,8,1,"District 08","Upper Province","Harmonia"
"1708",7,181,0,4666.70873556802,1,2,7,1,"District 07","Upper Province","Harmonia"
"1709",7,205,0,4178.55928624082,1,2,7,1,"District 07","Upper Province","Harmonia"
"1710",2,42,1,885.221796113434,1,2,2,1,"District 02","Upper Province","Harmonia"
"1711",7,202,0,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"1712",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"1713",2,50,0,1031.36690396235,1,2,2,1,"District 02","Upper Province","Harmonia"
"1714",1,24,0,1949.9701169926,1,2,1,0,"District 01","Upper Province","Harmonia"
"1715",8,215,0,2715.51811019678,1,2,8,1,"District 08","Upper Province","Harmonia"
"1716",1,28,1,1697.04512273833,1,2,1,1,"District 01","Upper Province","Harmonia"
"1717",8,237,1,3061.12950604,1,2,8,1,"District 08","Upper Province","Harmonia"
"1718",2,53,1,963.214905903164,1,2,2,0,"District 02","Upper Province","Harmonia"
"1719",8,233,1,2853.59530224068,1,2,8,0,"District 08","Upper Province","Harmonia"
"1720",2,58,1,1031.36690396235,1,2,2,1,"District 02","Upper Province","Harmonia"
"1721",7,209,0,4196.11625803175,1,2,7,1,"District 07","Upper Province","Harmonia"
"1722",7,204,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"1723",8,236,1,3061.12950604,1,2,8,1,"District 08","Upper Province","Harmonia"
"1724",2,41,1,1071.81266490205,1,2,2,1,"District 02","Upper Province","Harmonia"
"1725",8,217,1,2953.7214531965,1,2,8,1,"District 08","Upper Province","Harmonia"
"1726",2,41,1,1071.81266490205,1,2,2,1,"District 02","Upper Province","Harmonia"
"1727",1,28,1,1697.04512273833,1,2,1,1,"District 01","Upper Province","Harmonia"
"1728",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"1729",7,205,0,4178.55928624082,1,2,7,1,"District 07","Upper Province","Harmonia"
"1730",8,216,1,3317.48025285124,1,2,8,1,"District 08","Upper Province","Harmonia"
"1731",2,31,0,926.482134067874,1,2,2,0,"District 02","Upper Province","Harmonia"
"1732",8,213,1,3285.11459184781,1,2,8,1,"District 08","Upper Province","Harmonia"
"1733",2,40,1,1051.2008828847,1,2,2,0,"District 02","Upper Province","Harmonia"
"1734",7,191,1,3994.70267764623,1,2,7,1,"District 07","Upper Province","Harmonia"
"1735",2,40,1,1051.2008828847,1,2,2,1,"District 02","Upper Province","Harmonia"
"1736",2,46,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"1737",1,13,1,1748.24907040716,1,2,1,0,"District 01","Upper Province","Harmonia"
"1738",1,25,0,1635.45880780024,1,2,1,1,"District 01","Upper Province","Harmonia"
"1739",10,279,0,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"1740",8,214,1,2853.59530224068,1,2,8,1,"District 08","Upper Province","Harmonia"
"1741",7,209,0,4196.11625803175,1,2,7,1,"District 07","Upper Province","Harmonia"
"1742",8,212,0,3117.81708948519,1,2,8,1,"District 08","Upper Province","Harmonia"
"1743",10,297,0,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"1744",2,39,1,1007.60268958534,1,2,2,1,"District 02","Upper Province","Harmonia"
"1745",2,39,1,1007.60268958534,1,2,2,1,"District 02","Upper Province","Harmonia"
"1746",10,296,1,739.191663752367,1,2,10,0,"District 10","Upper Province","Harmonia"
"1747",7,207,1,4361.02912406793,1,2,7,1,"District 07","Upper Province","Harmonia"
"1748",8,229,1,3047.27824130679,1,2,8,0,"District 08","Upper Province","Harmonia"
"1749",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"1750",1,13,1,1748.24907040716,1,2,1,0,"District 01","Upper Province","Harmonia"
"1751",1,4,1,1904.19617058432,1,2,1,1,"District 01","Upper Province","Harmonia"
"1752",7,194,1,4109.77641733151,1,2,7,0,"District 07","Upper Province","Harmonia"
"1753",2,42,1,885.221796113434,1,2,2,1,"District 02","Upper Province","Harmonia"
"1754",7,208,1,4458.37352415874,1,2,7,1,"District 07","Upper Province","Harmonia"
"1755",7,188,1,4043.22133365003,1,2,7,1,"District 07","Upper Province","Harmonia"
"1756",8,216,1,3317.48025285124,1,2,8,1,"District 08","Upper Province","Harmonia"
"1757",7,200,1,4560.16287402537,1,2,7,1,"District 07","Upper Province","Harmonia"
"1758",1,21,1,1904.19617058432,1,2,1,0,"District 01","Upper Province","Harmonia"
"1759",2,42,1,885.221796113434,1,2,2,1,"District 02","Upper Province","Harmonia"
"1760",2,47,1,942.455963965596,1,2,2,1,"District 02","Upper Province","Harmonia"
"1761",2,38,1,881.65235338717,1,2,2,0,"District 02","Upper Province","Harmonia"
"1762",10,292,0,687.690605212243,1,2,10,1,"District 10","Upper Province","Harmonia"
"1763",2,38,1,881.65235338717,1,2,2,0,"District 02","Upper Province","Harmonia"
"1764",1,14,1,1682.9617607239,1,2,1,0,"District 01","Upper Province","Harmonia"
"1765",2,45,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1766",1,14,1,1682.9617607239,1,2,1,0,"District 01","Upper Province","Harmonia"
"1767",7,186,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"1768",2,37,1,946.535859913499,1,2,2,0,"District 02","Upper Province","Harmonia"
"1769",8,233,1,2853.59530224068,1,2,8,1,"District 08","Upper Province","Harmonia"
"1770",1,1,1,1931.39897302124,1,2,1,1,"District 01","Upper Province","Harmonia"
"1771",2,37,1,946.535859913499,1,2,2,1,"District 02","Upper Province","Harmonia"
"1772",8,223,1,2865.73826097362,1,2,8,1,"District 08","Upper Province","Harmonia"
"1773",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"1774",1,14,1,1682.9617607239,1,2,1,1,"District 01","Upper Province","Harmonia"
"1775",2,38,1,881.65235338717,1,2,2,0,"District 02","Upper Province","Harmonia"
"1776",1,14,1,1682.9617607239,1,2,1,0,"District 01","Upper Province","Harmonia"
"1777",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"1778",2,36,1,971.776816177859,1,2,2,0,"District 02","Upper Province","Harmonia"
"1779",2,58,1,1031.36690396235,1,2,2,1,"District 02","Upper Province","Harmonia"
"1780",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"1781",10,274,1,742.462423326493,1,2,10,1,"District 10","Upper Province","Harmonia"
"1782",1,20,1,2007.89002145772,1,2,1,1,"District 01","Upper Province","Harmonia"
"1783",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"1784",8,222,1,2704.6124149751,1,2,8,1,"District 08","Upper Province","Harmonia"
"1785",10,273,1,705.02734315877,1,2,10,1,"District 10","Upper Province","Harmonia"
"1786",10,278,1,810.611148172886,1,2,10,1,"District 10","Upper Province","Harmonia"
"1787",1,17,1,1940.64011643282,1,2,1,0,"District 01","Upper Province","Harmonia"
"1788",10,271,0,708.002142075052,1,2,10,1,"District 10","Upper Province","Harmonia"
"1789",2,39,1,1007.60268958534,1,2,2,1,"District 02","Upper Province","Harmonia"
"1790",8,212,0,3117.81708948519,1,2,8,1,"District 08","Upper Province","Harmonia"
"1791",7,208,1,4458.37352415874,1,2,7,0,"District 07","Upper Province","Harmonia"
"1792",7,183,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"1793",2,35,1,1056.27914801941,1,2,2,1,"District 02","Upper Province","Harmonia"
"1794",8,235,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
"1795",10,300,1,810.611148172886,1,2,10,1,"District 10","Upper Province","Harmonia"
"1796",10,285,1,822.531900351899,1,2,10,1,"District 10","Upper Province","Harmonia"
"1797",1,4,1,1904.19617058432,1,2,1,1,"District 01","Upper Province","Harmonia"
"1798",7,194,1,4109.77641733151,1,2,7,1,"District 07","Upper Province","Harmonia"
"1799",8,222,1,2704.6124149751,1,2,8,1,"District 08","Upper Province","Harmonia"
"1800",2,34,0,984.908935315397,1,2,2,0,"District 02","Upper Province","Harmonia"
"1801",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"1802",7,183,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"1803",8,229,1,3047.27824130679,1,2,8,1,"District 08","Upper Province","Harmonia"
"1804",1,21,1,1904.19617058432,1,2,1,1,"District 01","Upper Province","Harmonia"
"1805",7,205,0,4178.55928624082,1,2,7,0,"District 07","Upper Province","Harmonia"
"1806",1,18,1,1648.75522087179,1,2,1,0,"District 01","Upper Province","Harmonia"
"1807",2,33,1,922.572926751132,1,2,2,1,"District 02","Upper Province","Harmonia"
"1808",8,220,0,2841.55481573334,1,2,8,1,"District 08","Upper Province","Harmonia"
"1809",1,16,1,2017.87952405204,1,2,1,1,"District 01","Upper Province","Harmonia"
"1810",7,201,1,4688.61816625144,1,2,7,0,"District 07","Upper Province","Harmonia"
"1811",10,282,1,711.002151151641,1,2,10,1,"District 10","Upper Province","Harmonia"
"1812",8,219,1,2953.7214531965,1,2,8,1,"District 08","Upper Province","Harmonia"
"1813",1,16,1,2017.87952405204,1,2,1,1,"District 01","Upper Province","Harmonia"
"1814",2,56,0,950.65123321747,1,2,2,1,"District 02","Upper Province","Harmonia"
"1815",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"1816",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"1817",10,285,1,822.531900351899,1,2,10,1,"District 10","Upper Province","Harmonia"
"1818",2,39,1,1007.60268958534,1,2,2,0,"District 02","Upper Province","Harmonia"
"1819",1,29,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1820",8,220,0,2841.55481573334,1,2,8,1,"District 08","Upper Province","Harmonia"
"1821",1,17,1,1940.64011643282,1,2,1,1,"District 01","Upper Province","Harmonia"
"1822",7,207,1,4361.02912406793,1,2,7,1,"District 07","Upper Province","Harmonia"
"1823",8,235,1,2993.10440590578,1,2,8,0,"District 08","Upper Province","Harmonia"
"1824",1,17,1,1940.64011643282,1,2,1,1,"District 01","Upper Province","Harmonia"
"1825",2,31,0,926.482134067874,1,2,2,1,"District 02","Upper Province","Harmonia"
"1826",2,31,0,926.482134067874,1,2,2,1,"District 02","Upper Province","Harmonia"
"1827",8,224,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
"1828",10,281,0,690.520607702829,1,2,10,1,"District 10","Upper Province","Harmonia"
"1829",2,31,0,926.482134067874,1,2,2,1,"District 02","Upper Province","Harmonia"
"1830",1,1,1,1931.39897302124,1,2,1,0,"District 01","Upper Province","Harmonia"
"1831",1,6,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1832",1,7,1,1886.4827178347,1,2,1,1,"District 01","Upper Province","Harmonia"
"1833",8,231,0,2979.86058110089,1,2,8,0,"District 08","Upper Province","Harmonia"
"1834",1,25,0,1635.45880780024,1,2,1,1,"District 01","Upper Province","Harmonia"
"1835",7,182,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"1836",1,30,0,1886.4827178347,1,2,1,0,"District 01","Upper Province","Harmonia"
"1837",7,206,1,4059.65719272991,1,2,7,0,"District 07","Upper Province","Harmonia"
"1838",1,13,1,1748.24907040716,1,2,1,1,"District 01","Upper Province","Harmonia"
"1839",10,272,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"1840",10,277,0,699.152115299114,1,2,10,1,"District 10","Upper Province","Harmonia"
"1841",7,190,0,4026.91802182079,1,2,7,1,"District 07","Upper Province","Harmonia"
"1842",8,215,0,2715.51811019678,1,2,8,0,"District 08","Upper Province","Harmonia"
"1843",7,210,0,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"1844",1,24,0,1949.9701169926,1,2,1,0,"District 01","Upper Province","Harmonia"
"1845",2,46,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"1846",1,29,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1847",7,186,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"1848",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1849",10,279,0,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"1850",1,28,1,1697.04512273833,1,2,1,1,"District 01","Upper Province","Harmonia"
"1851",7,204,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"1852",2,47,1,942.455963965596,1,2,2,1,"District 02","Upper Province","Harmonia"
"1853",8,234,0,3333.90342241981,1,2,8,1,"District 08","Upper Province","Harmonia"
"1854",1,28,1,1697.04512273833,1,2,1,1,"District 01","Upper Province","Harmonia"
"1855",8,235,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
"1856",2,60,0,980.492303318467,1,2,2,1,"District 02","Upper Province","Harmonia"
"1857",1,7,1,1886.4827178347,1,2,1,1,"District 01","Upper Province","Harmonia"
"1858",10,276,1,780.448872892034,1,2,10,0,"District 10","Upper Province","Harmonia"
"1859",2,55,0,938.411088583769,1,2,2,0,"District 02","Upper Province","Harmonia"
"1860",10,275,1,773.255795722523,1,2,10,0,"District 10","Upper Province","Harmonia"
"1861",1,27,1,1682.9617607239,1,2,1,1,"District 01","Upper Province","Harmonia"
"1862",1,12,1,1931.39897302124,1,2,1,1,"District 01","Upper Province","Harmonia"
"1863",2,55,0,938.411088583769,1,2,2,1,"District 02","Upper Province","Harmonia"
"1864",8,215,0,2715.51811019678,1,2,8,1,"District 08","Upper Province","Harmonia"
"1865",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"1866",8,216,1,3317.48025285124,1,2,8,1,"District 08","Upper Province","Harmonia"
"1867",1,21,1,1904.19617058432,1,2,1,1,"District 01","Upper Province","Harmonia"
"1868",1,2,1,1763.45123623678,1,2,1,1,"District 01","Upper Province","Harmonia"
"1869",10,281,0,690.520607702829,1,2,10,1,"District 10","Upper Province","Harmonia"
"1870",1,3,1,1988.20482516892,1,2,1,1,"District 01","Upper Province","Harmonia"
"1871",1,27,1,1682.9617607239,1,2,1,0,"District 01","Upper Province","Harmonia"
"1872",1,27,1,1682.9617607239,1,2,1,0,"District 01","Upper Province","Harmonia"
"1873",10,296,1,739.191663752367,1,2,10,1,"District 10","Upper Province","Harmonia"
"1874",1,26,0,1628.89070013839,1,2,1,0,"District 01","Upper Province","Harmonia"
"1875",1,26,0,1628.89070013839,1,2,1,1,"District 01","Upper Province","Harmonia"
"1876",1,24,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"1877",8,222,1,2704.6124149751,1,2,8,0,"District 08","Upper Province","Harmonia"
"1878",1,26,0,1628.89070013839,1,2,1,1,"District 01","Upper Province","Harmonia"
"1879",1,26,0,1628.89070013839,1,2,1,1,"District 01","Upper Province","Harmonia"
"1880",1,26,0,1628.89070013839,1,2,1,1,"District 01","Upper Province","Harmonia"
"1881",2,55,0,938.411088583769,1,2,2,1,"District 02","Upper Province","Harmonia"
"1882",1,1,1,1931.39897302124,1,2,1,1,"District 01","Upper Province","Harmonia"
"1883",1,19,0,2027.9689216723,1,2,1,1,"District 01","Upper Province","Harmonia"
"1884",2,56,0,950.65123321747,1,2,2,1,"District 02","Upper Province","Harmonia"
"1885",1,25,0,1635.45880780024,1,2,1,1,"District 01","Upper Province","Harmonia"
"1886",1,25,0,1635.45880780024,1,2,1,1,"District 01","Upper Province","Harmonia"
"1887",8,213,1,3285.11459184781,1,2,8,1,"District 08","Upper Province","Harmonia"
"1888",2,53,1,963.214905903164,1,2,2,1,"District 02","Upper Province","Harmonia"
"1889",7,207,1,4361.02912406793,1,2,7,0,"District 07","Upper Province","Harmonia"
"1890",2,53,1,963.214905903164,1,2,2,1,"District 02","Upper Province","Harmonia"
"1891",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"1892",7,202,0,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"1893",8,229,1,3047.27824130679,1,2,8,1,"District 08","Upper Province","Harmonia"
"1894",1,24,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"1895",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1896",8,215,0,2715.51811019678,1,2,8,1,"District 08","Upper Province","Harmonia"
"1897",1,19,0,2027.9689216723,1,2,1,1,"District 01","Upper Province","Harmonia"
"1898",10,295,1,830.675780553403,1,2,10,1,"District 10","Upper Province","Harmonia"
"1899",1,28,1,1697.04512273833,1,2,1,1,"District 01","Upper Province","Harmonia"
"1900",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"1901",10,277,0,699.152115299114,1,2,10,1,"District 10","Upper Province","Harmonia"
"1902",1,11,0,1922.24542338607,1,2,1,1,"District 01","Upper Province","Harmonia"
"1903",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"1904",2,59,1,1036.25489876786,1,2,2,1,"District 02","Upper Province","Harmonia"
"1905",10,283,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"1906",10,280,0,766.194098957933,1,2,10,1,"District 10","Upper Province","Harmonia"
"1907",2,35,1,1056.27914801941,1,2,2,0,"District 02","Upper Province","Harmonia"
"1908",10,297,0,676.598821257207,1,2,10,0,"District 10","Upper Province","Harmonia"
"1909",2,35,1,1056.27914801941,1,2,2,1,"District 02","Upper Province","Harmonia"
"1910",1,13,1,1748.24907040716,1,2,1,1,"District 01","Upper Province","Harmonia"
"1911",7,189,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"1912",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1913",10,295,1,830.675780553403,1,2,10,0,"District 10","Upper Province","Harmonia"
"1914",8,223,1,2865.73826097362,1,2,8,1,"District 08","Upper Province","Harmonia"
"1915",1,24,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"1916",2,56,0,950.65123321747,1,2,2,1,"District 02","Upper Province","Harmonia"
"1917",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"1918",8,214,1,2853.59530224068,1,2,8,0,"District 08","Upper Province","Harmonia"
"1919",8,219,1,2953.7214531965,1,2,8,1,"District 08","Upper Province","Harmonia"
"1920",1,13,1,1748.24907040716,1,2,1,1,"District 01","Upper Province","Harmonia"
"1921",1,29,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1922",10,290,1,726.391808102976,1,2,10,0,"District 10","Upper Province","Harmonia"
"1923",8,232,1,3033.55176274235,1,2,8,1,"District 08","Upper Province","Harmonia"
"1924",1,3,1,1988.20482516892,1,2,1,1,"District 01","Upper Province","Harmonia"
"1925",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"1926",10,292,0,687.690605212243,1,2,10,1,"District 10","Upper Province","Harmonia"
"1927",2,34,0,984.908935315397,1,2,2,1,"District 02","Upper Province","Harmonia"
"1928",8,238,0,2841.55481573334,1,2,8,1,"District 08","Upper Province","Harmonia"
"1929",8,237,1,3061.12950604,1,2,8,1,"District 08","Upper Province","Harmonia"
"1930",2,49,1,963.214905903164,1,2,2,1,"District 02","Upper Province","Harmonia"
"1931",2,59,1,1036.25489876786,1,2,2,0,"District 02","Upper Province","Harmonia"
"1932",8,225,0,2715.51811019678,1,2,8,1,"District 08","Upper Province","Harmonia"
"1933",8,227,1,3301.21809474902,1,2,8,1,"District 08","Upper Province","Harmonia"
"1934",10,298,0,752.450707048374,1,2,10,0,"District 10","Upper Province","Harmonia"
"1935",2,49,1,963.214905903164,1,2,2,1,"District 02","Upper Province","Harmonia"
"1936",1,13,1,1748.24907040716,1,2,1,1,"District 01","Upper Province","Harmonia"
"1937",8,240,1,2748.76935236245,1,2,8,0,"District 08","Upper Province","Harmonia"
"1938",2,45,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1939",2,50,0,1031.36690396235,1,2,2,0,"District 02","Upper Province","Harmonia"
"1940",7,184,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"1941",8,239,1,3033.55176274235,1,2,8,0,"District 08","Upper Province","Harmonia"
"1942",1,13,1,1748.24907040716,1,2,1,1,"District 01","Upper Province","Harmonia"
"1943",10,292,0,687.690605212243,1,2,10,1,"District 10","Upper Province","Harmonia"
"1944",1,17,1,1940.64011643282,1,2,1,1,"District 01","Upper Province","Harmonia"
"1945",1,20,1,2007.89002145772,1,2,1,1,"District 01","Upper Province","Harmonia"
"1946",10,284,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"1947",2,60,0,980.492303318467,1,2,2,1,"District 02","Upper Province","Harmonia"
"1948",1,13,1,1748.24907040716,1,2,1,0,"District 01","Upper Province","Harmonia"
"1949",2,33,1,922.572926751132,1,2,2,1,"District 02","Upper Province","Harmonia"
"1950",1,11,0,1922.24542338607,1,2,1,0,"District 01","Upper Province","Harmonia"
"1951",8,213,1,3285.11459184781,1,2,8,1,"District 08","Upper Province","Harmonia"
"1952",2,52,0,1066.58431043911,1,2,2,1,"District 02","Upper Province","Harmonia"
"1953",7,192,0,4645.00311354212,1,2,7,0,"District 07","Upper Province","Harmonia"
"1954",7,194,1,4109.77641733151,1,2,7,0,"District 07","Upper Province","Harmonia"
"1955",10,290,1,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"1956",10,277,0,699.152115299114,1,2,10,1,"District 10","Upper Province","Harmonia"
"1957",2,47,1,942.455963965596,1,2,2,1,"District 02","Upper Province","Harmonia"
"1958",2,39,1,1007.60268958534,1,2,2,1,"District 02","Upper Province","Harmonia"
"1959",2,33,1,922.572926751132,1,2,2,1,"District 02","Upper Province","Harmonia"
"1960",7,197,1,4178.55928624082,1,2,7,1,"District 07","Upper Province","Harmonia"
"1961",2,38,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"1962",1,11,0,1922.24542338607,1,2,1,1,"District 01","Upper Province","Harmonia"
"1963",2,55,0,938.411088583769,1,2,2,1,"District 02","Upper Province","Harmonia"
"1964",2,43,1,1021.72796093466,1,2,2,1,"District 02","Upper Province","Harmonia"
"1965",10,292,0,687.690605212243,1,2,10,1,"District 10","Upper Province","Harmonia"
"1966",7,188,1,4043.22133365003,1,2,7,1,"District 07","Upper Province","Harmonia"
"1967",8,225,0,2715.51811019678,1,2,8,1,"District 08","Upper Province","Harmonia"
"1968",8,214,1,2853.59530224068,1,2,8,1,"District 08","Upper Province","Harmonia"
"1969",8,214,1,2853.59530224068,1,2,8,1,"District 08","Upper Province","Harmonia"
"1970",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"1971",1,6,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1972",7,190,0,4026.91802182079,1,2,7,1,"District 07","Upper Province","Harmonia"
"1973",7,203,0,4380.15644478753,1,2,7,1,"District 07","Upper Province","Harmonia"
"1974",2,32,1,896.105670655812,1,2,2,1,"District 02","Upper Province","Harmonia"
"1975",10,272,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"1976",8,224,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
"1977",2,38,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"1978",10,288,0,769.708750788016,1,2,10,1,"District 10","Upper Province","Harmonia"
"1979",7,201,1,4688.61816625144,1,2,7,1,"District 07","Upper Province","Harmonia"
"1980",7,195,0,4109.77641733151,1,2,7,1,"District 07","Upper Province","Harmonia"
"1981",10,295,1,830.675780553403,1,2,10,1,"District 10","Upper Province","Harmonia"
"1982",8,236,1,3061.12950604,1,2,8,1,"District 08","Upper Province","Harmonia"
"1983",2,52,0,1066.58431043911,1,2,2,1,"District 02","Upper Province","Harmonia"
"1984",1,4,1,1904.19617058432,1,2,1,1,"District 01","Upper Province","Harmonia"
"1985",8,235,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
"1986",1,29,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1987",1,6,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"1988",2,37,1,946.535859913499,1,2,2,1,"District 02","Upper Province","Harmonia"
"1989",2,31,0,926.482134067874,1,2,2,1,"District 02","Upper Province","Harmonia"
"1990",8,219,1,2953.7214531965,1,2,8,1,"District 08","Upper Province","Harmonia"
"1991",10,297,0,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"1992",8,216,1,3317.48025285124,1,2,8,0,"District 08","Upper Province","Harmonia"
